full_name,ref_name,degree,cell_class
g132595,NOR2_X1,3,stdcell
g132596,NAND2_X1,3,stdcell
g132597,NAND2_X1,3,stdcell
g132598,OR2_X1,3,stdcell
g132599,NAND2_X1,3,stdcell
g132600,NAND2_X1,3,stdcell
g132601,NAND2_X1,3,stdcell
g132602,NAND2_X1,3,stdcell
g132603,NAND2_X1,3,stdcell
g132604,NAND2_X1,3,stdcell
g132605,NAND2_X1,3,stdcell
g132606,NAND2_X1,3,stdcell
g132607,NAND2_X1,3,stdcell
g132608,NAND2_X1,3,stdcell
g132609,NAND2_X1,3,stdcell
g132610,NAND2_X1,3,stdcell
g132611,NAND2_X1,3,stdcell
g132612,NAND2_X1,3,stdcell
g132613,NAND2_X1,3,stdcell
g132614,NAND2_X1,3,stdcell
g132615,NAND2_X1,3,stdcell
g132616,NAND2_X1,3,stdcell
g132617,NAND2_X1,3,stdcell
g132618,NAND2_X1,3,stdcell
g132619,NAND2_X1,3,stdcell
g132620,NAND2_X1,3,stdcell
g132621,NAND2_X1,3,stdcell
g132622,NAND2_X1,3,stdcell
g132623,NAND2_X1,3,stdcell
g132624,NAND2_X1,3,stdcell
g132625,NAND2_X1,3,stdcell
g132626,NAND2_X1,3,stdcell
g132627,NAND2_X1,3,stdcell
g132628,NAND2_X1,3,stdcell
g132629,NAND2_X1,3,stdcell
g132630,NAND2_X1,3,stdcell
g132631,NAND2_X1,3,stdcell
g132632,NAND2_X1,3,stdcell
g132633,NAND2_X1,3,stdcell
g132634,NAND2_X1,3,stdcell
g132635,NAND2_X1,3,stdcell
g132636,NAND2_X1,3,stdcell
g132637,NAND2_X1,3,stdcell
g132638,NAND2_X1,3,stdcell
g132639,NAND2_X1,3,stdcell
g132640,NAND2_X1,3,stdcell
g132641,NAND2_X1,3,stdcell
g132642,NAND2_X1,3,stdcell
g132643,NAND2_X1,3,stdcell
g132644,NAND2_X1,3,stdcell
g132645,NAND2_X1,3,stdcell
g132646,NAND2_X1,3,stdcell
g132647,NAND2_X1,3,stdcell
g132648,NAND2_X1,3,stdcell
g132649,NAND2_X1,3,stdcell
g132650,NOR2_X1,3,stdcell
g132651,OR2_X1,3,stdcell
g132652,NOR2_X1,3,stdcell
g132653,NAND2_X1,3,stdcell
g132654,NOR2_X1,3,stdcell
g132655,NAND2_X1,3,stdcell
g132656,NOR2_X1,3,stdcell
g132657,NAND2_X1,3,stdcell
g132658,OR2_X1,3,stdcell
g132659,OR2_X1,3,stdcell
g132660,NOR2_X1,3,stdcell
g132661,NAND2_X1,3,stdcell
g132662,NAND2_X1,3,stdcell
g132663,NAND2_X1,3,stdcell
g132664,NAND2_X1,3,stdcell
g132665,NOR2_X1,3,stdcell
g132666,NAND2_X1,3,stdcell
g132667,NAND2_X1,3,stdcell
g132668,NAND2_X1,3,stdcell
g132669,NAND2_X1,3,stdcell
g132670,NOR2_X1,3,stdcell
g132671,OR2_X1,3,stdcell
g132672,NAND2_X1,3,stdcell
g132673,NAND2_X1,3,stdcell
g132674,NAND2_X1,3,stdcell
g132675,NAND2_X1,3,stdcell
g132676,NAND2_X1,3,stdcell
g132677,NAND2_X1,3,stdcell
g132678,NOR2_X1,3,stdcell
g132679,NOR2_X1,3,stdcell
g132680,NOR2_X1,3,stdcell
g132681,NOR2_X1,3,stdcell
g132682,NAND2_X1,3,stdcell
g132683,NAND2_X1,3,stdcell
g132684,NAND2_X1,3,stdcell
g132685,NAND2_X1,3,stdcell
g132686,NAND2_X1,3,stdcell
g132687,OR2_X1,3,stdcell
g132688,NAND2_X1,3,stdcell
g132689,NAND2_X1,3,stdcell
g132690,NAND2_X1,3,stdcell
g132691,NAND2_X1,3,stdcell
g132692,NOR2_X1,3,stdcell
g132693,NOR2_X1,3,stdcell
g132694,NAND2_X1,3,stdcell
g132695,NOR2_X1,3,stdcell
g132696,NOR2_X1,3,stdcell
g132697,NAND2_X1,3,stdcell
g132698,OR2_X1,3,stdcell
g132699,NOR2_X1,3,stdcell
g132700,NOR2_X1,3,stdcell
g132701,NOR2_X1,3,stdcell
g132702,NOR2_X1,3,stdcell
g132703,NOR2_X1,3,stdcell
g132704,NAND2_X1,3,stdcell
g132705,NOR2_X1,3,stdcell
g132706,NAND2_X1,3,stdcell
g132707,NOR2_X1,3,stdcell
g132708,NOR2_X1,3,stdcell
g132709,OR2_X1,3,stdcell
g132710,OR2_X1,3,stdcell
g132711,NOR2_X1,3,stdcell
g132712,NOR2_X1,3,stdcell
g132713,NOR2_X1,3,stdcell
g132714,NAND2_X1,3,stdcell
g132715,NAND2_X1,3,stdcell
g132716,NAND2_X1,3,stdcell
g132717,NOR2_X1,3,stdcell
g132718,OR2_X4,3,stdcell
g132719,AND2_X4,3,stdcell
g132720,AND2_X4,3,stdcell
g132721,AND2_X4,3,stdcell
g132722,OR2_X4,3,stdcell
g132731,INV_X1,2,stdcell
g132733,INV_X1,2,stdcell
g132776,INV_X1,2,stdcell
g132777,INV_X1,2,stdcell
g132780,INV_X1,2,stdcell
g132785,INV_X1,2,stdcell
g132787,INV_X1,2,stdcell
g132789,INV_X1,2,stdcell
g132793,INV_X1,2,stdcell
g132800,INV_X1,2,stdcell
g132806,INV_X1,2,stdcell
g132809,INV_X1,2,stdcell
g132814,INV_X1,2,stdcell
g132821,INV_X1,2,stdcell
g132824,INV_X1,2,stdcell
g132826,INV_X1,2,stdcell
g132833,INV_X1,2,stdcell
g132841,INV_X1,2,stdcell
g132860,INV_X1,2,stdcell
g132863,INV_X1,2,stdcell
g132882,INV_X1,2,stdcell
g132906,INV_X1,2,stdcell
g132915,INV_X1,2,stdcell
g132917,INV_X1,2,stdcell
g132920,INV_X1,2,stdcell
g132922,INV_X1,2,stdcell
g132940,INV_X4,2,stdcell
g132942,INV_X4,2,stdcell
drc_bufs132985,INV_X1,2,stdcell
drc_bufs132989,INV_X1,2,stdcell
drc_bufs132993,INV_X1,2,stdcell
g11130,AND2_X2,3,stdcell
g132995,AND2_X2,3,stdcell
g132996,OR4_X1,5,stdcell
g132997,OR4_X1,5,stdcell
g132998,OR4_X1,5,stdcell
g132999,OR2_X1,3,stdcell
controller_i_fence_active_q_reg,DFFR_X1,5,stdcell
csr_regfile_i_asid_o_reg[0],DFFR_X2,5,stdcell
csr_regfile_i_cycle_q_reg[0],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[1],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[2],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[3],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[4],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[5],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[6],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[7],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[8],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[9],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[10],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[11],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[12],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[13],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[14],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[15],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[16],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[17],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[18],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[19],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[20],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[21],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[22],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[23],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[24],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[25],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[26],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[27],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[28],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[29],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[30],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[31],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[32],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[33],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[34],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[35],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[36],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[37],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[38],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[39],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[40],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[41],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[42],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[43],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[44],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[45],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[46],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[47],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[48],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[49],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[50],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[51],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[52],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[53],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[54],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[55],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[56],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[57],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[58],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[59],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[60],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[61],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[62],DFFR_X1,5,stdcell
csr_regfile_i_cycle_q_reg[63],DFFR_X1,5,stdcell
csr_regfile_i_dcache_en_o_reg,SDFFS_X1,6,stdcell
csr_regfile_i_dcsr_q_cause__6__reg,DFFR_X1,5,stdcell
csr_regfile_i_dcsr_q_cause__7__reg,DFFR_X1,5,stdcell
csr_regfile_i_dcsr_q_cause__8__reg,DFFR_X1,5,stdcell
csr_regfile_i_dcsr_q_ebreakm__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_ebreaks__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_ebreaku__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_mprven__reg,DFFR_X1,5,stdcell
csr_regfile_i_dcsr_q_prv__0__reg,SDFFS_X1,6,stdcell
csr_regfile_i_dcsr_q_prv__1__reg,SDFFS_X1,6,stdcell
csr_regfile_i_dcsr_q_stepie__reg,DFFR_X1,5,stdcell
csr_regfile_i_dcsr_q_xdebugver__30__reg,DFFR_X1,5,stdcell
csr_regfile_i_dcsr_q_zero0__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero1__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__16__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__17__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__18__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__19__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__20__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__21__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__22__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__23__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__24__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__25__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__26__reg,SDFFR_X1,6,stdcell
csr_regfile_i_dcsr_q_zero2__27__reg,SDFFR_X1,6,stdcell
csr_regfile_i_debug_mode_o_reg,DFFR_X2,5,stdcell
csr_regfile_i_dpc_q_reg[0],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[1],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[2],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[3],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[4],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[5],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[6],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[7],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[8],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[9],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[10],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[11],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[12],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[13],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[14],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[15],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[16],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[17],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[18],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[19],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[20],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[21],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[22],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[23],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[24],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[25],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[26],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[27],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[28],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[29],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[30],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[31],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[32],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[33],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[34],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[35],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[36],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[37],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[38],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[39],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[40],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[41],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[42],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[43],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[44],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[45],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[46],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[47],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[48],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[49],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[50],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[51],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[52],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[53],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[54],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[55],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[56],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[57],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[58],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[59],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[60],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[61],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[62],DFFR_X1,5,stdcell
csr_regfile_i_dpc_q_reg[63],DFFR_X1,5,stdcell
csr_regfile_i_dscratch0_q_reg[0],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[1],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[2],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[3],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[4],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[5],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[6],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[7],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[8],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[9],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[10],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[11],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[12],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[13],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[14],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[15],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[16],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[17],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[18],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[19],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[20],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[21],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[22],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[23],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[24],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[25],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[26],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[27],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[28],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[29],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[30],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[31],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[32],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[33],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[34],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[35],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[36],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[37],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[38],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[39],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[40],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[41],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[42],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[43],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[44],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[45],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[46],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[47],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[48],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[49],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[50],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[51],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[52],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[53],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[54],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[55],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[56],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[57],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[58],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[59],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[60],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[61],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[62],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch0_q_reg[63],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[0],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[1],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[2],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[3],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[4],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[5],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[6],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[7],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[8],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[9],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[10],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[11],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[12],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[13],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[14],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[15],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[16],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[17],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[18],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[19],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[20],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[21],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[22],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[23],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[24],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[25],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[26],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[27],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[28],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[29],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[30],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[31],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[32],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[33],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[34],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[35],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[36],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[37],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[38],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[39],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[40],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[41],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[42],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[43],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[44],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[45],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[46],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[47],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[48],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[49],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[50],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[51],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[52],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[53],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[54],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[55],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[56],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[57],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[58],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[59],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[60],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[61],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[62],SDFFR_X1,6,stdcell
csr_regfile_i_dscratch1_q_reg[63],SDFFR_X1,6,stdcell
csr_regfile_i_en_ld_st_translation_o_reg,DFFR_X1,5,stdcell
csr_regfile_i_halt_csr_o_reg,DFFR_X1,5,stdcell
csr_regfile_i_icache_q_reg[0],SDFFS_X1,6,stdcell
csr_regfile_i_instret_q_reg[0],SDFFR_X1,6,stdcell
csr_regfile_i_instret_q_reg[1],SDFFR_X1,6,stdcell
csr_regfile_i_instret_q_reg[2],SDFFR_X1,6,stdcell
csr_regfile_i_instret_q_reg[3],SDFFR_X1,6,stdcell
csr_regfile_i_instret_q_reg[4],SDFFR_X1,6,stdcell
csr_regfile_i_instret_q_reg[5],SDFFR_X1,6,stdcell
csr_regfile_i_instret_q_reg[6],SDFFR_X1,6,stdcell
csr_regfile_i_instret_q_reg[7],SDFFR_X1,6,stdcell
csr_regfile_i_instret_q_reg[8],SDFFR_X1,6,stdcell
