full_name,ref_name,degree
FE_DBTC19792_gen_tiles_3_i_tile_n_495881,INV_X1,2
FE_DBTC19791_gen_tiles_3_i_tile_n_495893,INV_X1,2
FE_DBTC19790_gen_tiles_3_i_tile_n_495914,INV_X1,2
FE_DBTC19789_gen_tiles_3_i_tile_n_495929,INV_X1,2
FE_DBTC19788_gen_tiles_3_i_tile_n_495938,INV_X1,2
FE_DBTC19787_gen_tiles_3_i_tile_n_495943,INV_X1,2
FE_DBTC19786_gen_tiles_3_i_tile_n_495947,INV_X1,2
FE_DBTC19785_gen_tiles_3_i_tile_n_495950,INV_X1,2
FE_DBTC19784_gen_tiles_3_i_tile_n_495954,INV_X1,2
FE_DBTC19783_gen_tiles_3_i_tile_n_495964,INV_X1,2
FE_DBTC19782_gen_tiles_3_i_tile_n_495968,INV_X1,2
FE_DBTC19781_gen_tiles_3_i_tile_n_495976,INV_X1,2
FE_DBTC19780_gen_tiles_3_i_tile_n_495996,INV_X1,2
FE_DBTC19779_gen_tiles_3_i_tile_n_496001,INV_X1,2
FE_DBTC19778_gen_tiles_3_i_tile_n_496007,INV_X1,2
FE_DBTC19777_gen_tiles_3_i_tile_n_496010,INV_X1,2
FE_DBTC19776_gen_tiles_3_i_tile_n_496014,INV_X1,2
FE_DBTC19775_gen_tiles_3_i_tile_n_496017,INV_X1,2
FE_DBTC19774_gen_tiles_3_i_tile_n_496022,INV_X1,2
FE_DBTC19773_gen_tiles_3_i_tile_n_496026,INV_X1,2
FE_DBTC19772_gen_tiles_3_i_tile_n_496036,INV_X1,2
FE_DBTC19771_gen_tiles_3_i_tile_n_496040,INV_X1,2
FE_DBTC19770_gen_tiles_3_i_tile_n_496044,INV_X1,2
FE_DBTC19769_gen_tiles_3_i_tile_n_496057,INV_X1,2
FE_DBTC19768_gen_tiles_3_i_tile_n_496415,INV_X1,2
FE_DBTC19767_gen_tiles_3_i_tile_n_498159,INV_X1,2
FE_DBTC19766_gen_tiles_3_i_tile_n_496741,INV_X1,2
FE_DBTC19765_gen_tiles_3_i_tile_n_496756,INV_X1,2
FE_DBTC19764_gen_tiles_3_i_tile_n_496761,INV_X1,2
FE_DBTC19763_gen_tiles_3_i_tile_n_497251,INV_X1,2
FE_DBTC19762_gen_tiles_3_i_tile_n_497260,INV_X1,2
FE_DBTC19761_gen_tiles_3_i_tile_n_497263,INV_X1,2
FE_DBTC19760_gen_tiles_3_i_tile_n_497841,INV_X1,2
FE_DBTC19759_gen_tiles_3_i_tile_n_508563,INV_X1,2
FE_DBTC19758_gen_tiles_3_i_tile_n_498114,INV_X1,2
FE_DBTC19757_gen_tiles_3_i_tile_n_501572,INV_X1,2
FE_DBTC19756_gen_tiles_3_i_tile_n_502301,INV_X1,2
FE_DBTC19755_gen_tiles_3_i_tile_n_498517,INV_X1,2
FE_DBTC19754_gen_tiles_3_i_tile_n_498585,INV_X1,2
FE_DBTC19753_gen_tiles_3_i_tile_n_498888,INV_X1,2
FE_DBTC19752_gen_tiles_3_i_tile_n_498955,INV_X1,2
FE_DBTC19751_gen_tiles_3_i_tile_n_500342,INV_X1,2
FE_DBTC19750_gen_tiles_3_i_tile_n_500560,INV_X1,2
FE_DBTC19749_gen_tiles_3_i_tile_n_501483,INV_X1,2
FE_DBTC19748_gen_tiles_3_i_tile_n_501510,INV_X1,2
FE_DBTC19747_gen_tiles_3_i_tile_n_502312,INV_X1,2
FE_DBTC19746_gen_tiles_3_i_tile_n_502371,INV_X1,2
FE_DBTC19745_gen_tiles_3_i_tile_n_502422,INV_X1,2
FE_DBTC19744_gen_tiles_3_i_tile_n_502457,INV_X1,2
FE_DBTC19743_gen_tiles_3_i_tile_n_503584,INV_X1,2
FE_DBTC19742_gen_tiles_3_i_tile_n_504456,INV_X1,2
FE_DBTC19741_gen_tiles_3_i_tile_n_504917,INV_X1,2
FE_DBTC19740_gen_tiles_3_i_tile_n_505381,INV_X1,2
FE_DBTC19739_gen_tiles_3_i_tile_n_505879,INV_X1,2
FE_DBTC19738_gen_tiles_3_i_tile_n_506041,INV_X1,2
FE_DBTC19737_gen_tiles_3_i_tile_n_583863,INV_X1,2
FE_DBTC19736_gen_tiles_3_i_tile_n_588428,INV_X1,2
FE_DBTC19735_gen_tiles_3_i_tile_n_509537,INV_X1,2
FE_DBTC19734_gen_tiles_3_i_tile_n_513785,INV_X1,2
FE_DBTC19733_gen_tiles_3_i_tile_n_513843,INV_X1,2
FE_DBTC19732_gen_tiles_3_i_tile_n_513896,INV_X1,2
FE_DBTC19731_gen_tiles_3_i_tile_n_514236,INV_X1,2
FE_DBTC19730_gen_tiles_3_i_tile_n_514240,INV_X1,2
FE_DBTC19729_gen_tiles_3_i_tile_n_514837,INV_X1,2
FE_DBTC19728_gen_tiles_3_i_tile_n_515444,INV_X1,2
FE_DBTC19727_gen_tiles_3_i_tile_n_515790,INV_X1,2
FE_DBTC19726_gen_tiles_3_i_tile_n_515915,INV_X1,2
FE_DBTC19725_gen_tiles_3_i_tile_n_515918,INV_X1,2
FE_DBTC19724_gen_tiles_3_i_tile_n_515925,INV_X1,2
FE_DBTC19723_gen_tiles_3_i_tile_n_516848,INV_X1,2
FE_DBTC19722_gen_tiles_3_i_tile_n_517008,INV_X1,2
FE_DBTC19721_gen_tiles_3_i_tile_n_517415,INV_X1,2
FE_DBTC19720_gen_tiles_3_i_tile_n_517418,INV_X1,2
FE_DBTC19719_gen_tiles_3_i_tile_n_517592,INV_X1,2
FE_DBTC19718_gen_tiles_3_i_tile_n_517604,INV_X1,2
FE_DBTC19717_gen_tiles_3_i_tile_n_517935,INV_X1,2
FE_DBTC19716_gen_tiles_3_i_tile_n_518076,INV_X1,2
FE_DBTC19715_gen_tiles_3_i_tile_n_518122,INV_X1,2
FE_DBTC19714_gen_tiles_3_i_tile_n_519125,INV_X1,2
FE_DBTC19713_gen_tiles_3_i_tile_n_519432,INV_X1,2
FE_DBTC19712_gen_tiles_3_i_tile_n_520174,INV_X1,2
FE_DBTC19711_gen_tiles_3_i_tile_n_520460,INV_X1,2
FE_DBTC19710_gen_tiles_3_i_tile_n_520491,INV_X1,2
FE_DBTC19709_gen_tiles_3_i_tile_n_520507,INV_X1,2
FE_DBTC19708_gen_tiles_3_i_tile_n_520511,INV_X1,2
FE_DBTC19707_gen_tiles_3_i_tile_n_520516,INV_X1,2
FE_DBTC19706_gen_tiles_3_i_tile_n_520520,INV_X1,2
FE_DBTC19705_gen_tiles_3_i_tile_n_520525,INV_X1,2
FE_DBTC19704_gen_tiles_3_i_tile_n_520633,INV_X1,2
FE_DBTC19703_gen_tiles_3_i_tile_n_520636,INV_X1,2
FE_DBTC19702_gen_tiles_3_i_tile_n_520640,INV_X1,2
FE_DBTC19701_gen_tiles_3_i_tile_n_520644,INV_X1,2
FE_DBTC19700_gen_tiles_3_i_tile_n_520660,INV_X1,2
FE_DBTC19699_gen_tiles_3_i_tile_n_523134,INV_X1,2
FE_DBTC19698_gen_tiles_3_i_tile_n_526115,INV_X1,2
FE_DBTC19697_gen_tiles_3_i_tile_n_527306,INV_X1,2
FE_DBTC19696_gen_tiles_3_i_tile_n_527398,INV_X1,2
FE_DBTC19695_gen_tiles_3_i_tile_n_527403,INV_X1,2
FE_DBTC19694_gen_tiles_3_i_tile_n_527407,INV_X1,2
FE_DBTC19693_gen_tiles_3_i_tile_n_527417,INV_X1,2
FE_DBTC19692_gen_tiles_3_i_tile_n_527498,INV_X1,2
FE_DBTC19691_gen_tiles_3_i_tile_n_527501,INV_X1,2
FE_DBTC19690_gen_tiles_3_i_tile_n_584216,INV_X1,2
FE_DBTC19689_gen_tiles_3_i_tile_n_528222,INV_X1,2
FE_DBTC19688_gen_tiles_3_i_tile_n_529006,INV_X1,2
FE_DBTC19687_gen_tiles_3_i_tile_n_529211,INV_X2,2
FE_DBTC19686_gen_tiles_3_i_tile_n_529229,INV_X1,2
FE_DBTC19685_gen_tiles_3_i_tile_n_529779,INV_X1,2
FE_DBTC19684_gen_tiles_3_i_tile_n_529877,INV_X1,2
FE_DBTC19683_gen_tiles_3_i_tile_n_529881,INV_X1,2
FE_DBTC19682_gen_tiles_3_i_tile_n_529888,INV_X1,2
FE_DBTC19681_gen_tiles_3_i_tile_n_529977,INV_X1,2
FE_DBTC19680_gen_tiles_3_i_tile_n_529980,INV_X1,2
FE_DBTC19679_gen_tiles_3_i_tile_n_530346,INV_X1,2
FE_DBTC19678_gen_tiles_3_i_tile_n_531346,INV_X1,2
FE_DBTC19677_gen_tiles_3_i_tile_n_531508,INV_X1,2
FE_DBTC19676_gen_tiles_3_i_tile_n_531631,INV_X1,2
FE_DBTC19675_gen_tiles_3_i_tile_n_531646,INV_X1,2
FE_DBTC19674_gen_tiles_3_i_tile_n_531658,INV_X1,2
FE_DBTC19673_gen_tiles_3_i_tile_n_531774,INV_X1,2
FE_DBTC19672_gen_tiles_3_i_tile_n_584559,INV_X1,2
FE_DBTC19671_gen_tiles_3_i_tile_n_531811,INV_X2,2
FE_DBTC19670_gen_tiles_3_i_tile_n_531826,INV_X1,2
FE_DBTC19669_gen_tiles_3_i_tile_n_584474,INV_X1,2
FE_DBTC19668_gen_tiles_3_i_tile_n_534047,INV_X1,2
FE_DBTC19667_gen_tiles_3_i_tile_n_532099,INV_X1,2
FE_DBTC19666_gen_tiles_3_i_tile_n_583587,INV_X1,2
FE_DBTC19665_gen_tiles_3_i_tile_n_532426,INV_X1,2
FE_DBTC19664_gen_tiles_3_i_tile_n_532428,INV_X1,2
FE_DBTC19663_gen_tiles_3_i_tile_n_532448,INV_X1,2
FE_DBTC19662_gen_tiles_3_i_tile_n_532558,INV_X1,2
FE_DBTC19661_gen_tiles_3_i_tile_n_532713,INV_X2,2
FE_DBTC19660_gen_tiles_3_i_tile_n_584084,INV_X1,2
FE_DBTC19659_gen_tiles_3_i_tile_n_532907,INV_X1,2
FE_DBTC19658_gen_tiles_3_i_tile_n_532978,INV_X1,2
FE_DBTC19657_gen_tiles_3_i_tile_n_533098,INV_X1,2
FE_DBTC19656_gen_tiles_3_i_tile_n_533123,INV_X1,2
FE_DBTC19655_gen_tiles_3_i_tile_n_533155,INV_X1,2
FE_DBTC19654_gen_tiles_3_i_tile_n_584077,INV_X1,2
FE_DBTC19653_gen_tiles_3_i_tile_n_533214,INV_X1,2
FE_DBTC19652_gen_tiles_3_i_tile_n_533244,INV_X1,2
FE_DBTC19651_gen_tiles_3_i_tile_n_533264,INV_X1,2
FE_DBTC19650_gen_tiles_3_i_tile_n_533384,INV_X1,2
FE_DBTC19649_gen_tiles_3_i_tile_n_533390,INV_X1,2
FE_DBTC19648_gen_tiles_3_i_tile_n_533391,INV_X1,2
FE_DBTC19647_gen_tiles_3_i_tile_n_533431,INV_X1,2
FE_DBTC19646_gen_tiles_3_i_tile_n_533463,INV_X1,2
FE_DBTC19645_gen_tiles_3_i_tile_n_533453,INV_X1,2
FE_DBTC19644_gen_tiles_3_i_tile_n_584473,INV_X1,2
FE_DBTC19643_gen_tiles_3_i_tile_n_533610,INV_X1,2
FE_DBTC19642_gen_tiles_3_i_tile_n_533630,INV_X2,2
FE_DBTC19641_gen_tiles_3_i_tile_n_533643,INV_X2,2
FE_DBTC19640_gen_tiles_3_i_tile_n_533703,INV_X2,2
FE_DBTC19639_gen_tiles_3_i_tile_n_533713,INV_X1,2
FE_DBTC19638_gen_tiles_3_i_tile_n_533773,INV_X2,2
FE_DBTC19637_gen_tiles_3_i_tile_n_533818,INV_X1,2
FE_DBTC19636_gen_tiles_3_i_tile_n_533950,INV_X2,2
FE_DBTC19635_gen_tiles_3_i_tile_n_533973,INV_X1,2
FE_DBTC19634_gen_tiles_3_i_tile_n_533989,INV_X1,2
FE_DBTC19633_gen_tiles_3_i_tile_n_533994,INV_X1,2
FE_DBTC19632_gen_tiles_3_i_tile_n_534015,INV_X1,2
FE_DBTC19631_gen_tiles_3_i_tile_n_534061,INV_X1,2
FE_DBTC19630_gen_tiles_3_i_tile_n_534067,INV_X1,2
FE_DBTC19629_gen_tiles_3_i_tile_n_534114,INV_X1,2
FE_DBTC19628_gen_tiles_3_i_tile_n_534123,INV_X1,2
FE_DBTC19627_gen_tiles_3_i_tile_n_534135,INV_X2,2
FE_DBTC19626_gen_tiles_3_i_tile_n_534141,INV_X1,2
FE_DBTC19625_gen_tiles_3_i_tile_n_534157,INV_X1,2
FE_DBTC19624_gen_tiles_3_i_tile_n_534192,INV_X1,2
FE_DBTC19623_gen_tiles_3_i_tile_n_534221,INV_X1,2
FE_DBTC19622_gen_tiles_3_i_tile_n_534253,INV_X1,2
FE_DBTC19621_gen_tiles_3_i_tile_n_534272,INV_X1,2
FE_DBTC19620_gen_tiles_3_i_tile_n_534298,INV_X1,2
FE_DBTC19619_gen_tiles_3_i_tile_n_534311,INV_X1,2
FE_DBTC19618_gen_tiles_3_i_tile_n_583832,INV_X2,2
FE_DBTC19617_gen_tiles_3_i_tile_n_534693,INV_X1,2
FE_DBTC19616_gen_tiles_3_i_tile_n_534835,INV_X1,2
FE_DBTC19615_gen_tiles_3_i_tile_n_534841,INV_X1,2
FE_DBTC19614_gen_tiles_3_i_tile_n_534909,INV_X1,2
FE_DBTC19613_gen_tiles_3_i_tile_n_584322,INV_X1,2
FE_DBTC19612_gen_tiles_3_i_tile_n_583591,INV_X1,2
FE_DBTC19611_gen_tiles_3_i_tile_n_558855,INV_X1,2
FE_DBTC19610_gen_tiles_3_i_tile_n_583825,INV_X1,2
FE_DBTC19609_gen_tiles_3_i_tile_n_535240,INV_X1,2
FE_DBTC19608_gen_tiles_3_i_tile_n_535265,INV_X2,2
FE_DBTC19607_gen_tiles_3_i_tile_n_584479,INV_X1,2
FE_DBTC19606_gen_tiles_3_i_tile_n_539731,INV_X1,2
FE_DBTC19605_gen_tiles_3_i_tile_n_535587,INV_X1,2
FE_DBTC19604_gen_tiles_3_i_tile_n_535743,INV_X1,2
FE_DBTC19603_gen_tiles_3_i_tile_n_536245,INV_X1,2
FE_DBTC19602_gen_tiles_3_i_tile_n_536292,INV_X1,2
FE_DBTC19601_gen_tiles_3_i_tile_n_536309,INV_X1,2
FE_DBTC19600_gen_tiles_3_i_tile_n_536616,INV_X1,2
FE_DBTC19599_gen_tiles_3_i_tile_n_537316,INV_X1,2
FE_DBTC19598_gen_tiles_3_i_tile_n_537965,INV_X1,2
FE_DBTC19597_gen_tiles_3_i_tile_n_538815,INV_X1,2
FE_DBTC19596_gen_tiles_3_i_tile_n_540096,INV_X1,2
FE_DBTC19595_gen_tiles_3_i_tile_n_540222,INV_X1,2
FE_DBTC19594_gen_tiles_3_i_tile_n_540306,INV_X1,2
FE_DBTC19593_gen_tiles_3_i_tile_n_540369,INV_X1,2
FE_DBTC19592_gen_tiles_3_i_tile_n_540631,INV_X1,2
FE_DBTC19591_gen_tiles_3_i_tile_n_540747,INV_X1,2
FE_DBTC19590_gen_tiles_3_i_tile_n_541065,INV_X2,2
FE_DBTC19589_gen_tiles_3_i_tile_n_544724,INV_X1,2
FE_DBTC19588_gen_tiles_3_i_tile_n_544751,INV_X1,2
FE_DBTC19587_gen_tiles_3_i_tile_n_544801,INV_X1,2
FE_DBTC19586_gen_tiles_3_i_tile_n_544816,INV_X1,2
FE_DBTC19585_gen_tiles_3_i_tile_n_544819,INV_X1,2
FE_DBTC19584_gen_tiles_3_i_tile_n_544894,INV_X1,2
FE_DBTC19583_gen_tiles_3_i_tile_n_544963,INV_X1,2
FE_DBTC19582_gen_tiles_3_i_tile_n_545124,INV_X1,2
FE_DBTC19581_gen_tiles_3_i_tile_n_546389,INV_X1,2
FE_DBTC19580_gen_tiles_3_i_tile_n_546398,INV_X1,2
FE_DBTC19579_gen_tiles_3_i_tile_n_547655,INV_X1,2
FE_DBTC19578_gen_tiles_3_i_tile_n_584074,INV_X1,2
FE_DBTC19577_gen_tiles_3_i_tile_n_549844,INV_X1,2
FE_DBTC19576_gen_tiles_3_i_tile_n_550178,INV_X1,2
FE_DBTC19575_gen_tiles_3_i_tile_n_557846,INV_X1,2
FE_DBTC19574_gen_tiles_3_i_tile_n_558422,INV_X1,2
FE_DBTC19573_gen_tiles_3_i_tile_n_558435,INV_X1,2
FE_DBTC19572_gen_tiles_3_i_tile_n_558446,INV_X1,2
FE_DBTC19571_gen_tiles_3_i_tile_n_558474,INV_X1,2
FE_DBTC19570_gen_tiles_3_i_tile_n_558518,INV_X1,2
FE_DBTC19569_gen_tiles_3_i_tile_n_559086,INV_X1,2
FE_DBTC19568_gen_tiles_3_i_tile_n_559176,INV_X1,2
FE_DBTC19567_gen_tiles_3_i_tile_n_559544,INV_X1,2
FE_DBTC19566_gen_tiles_3_i_tile_n_559874,INV_X1,2
FE_DBTC19565_gen_tiles_3_i_tile_n_561751,INV_X1,2
FE_DBTC19564_gen_tiles_3_i_tile_n_561758,INV_X1,2
FE_DBTC19563_gen_tiles_3_i_tile_n_561766,INV_X1,2
FE_DBTC19562_gen_tiles_3_i_tile_n_563051,INV_X1,2
FE_DBTC19561_gen_tiles_3_i_tile_n_563061,INV_X1,2
FE_DBTC19560_gen_tiles_3_i_tile_n_563190,INV_X1,2
FE_DBTC19559_gen_tiles_3_i_tile_n_563193,INV_X1,2
FE_DBTC19558_gen_tiles_3_i_tile_n_563200,INV_X1,2
FE_DBTC19557_gen_tiles_3_i_tile_n_563204,INV_X1,2
FE_DBTC19556_gen_tiles_3_i_tile_n_563245,INV_X1,2
FE_DBTC19555_gen_tiles_3_i_tile_n_564488,INV_X1,2
FE_DBTC19554_gen_tiles_3_i_tile_n_564494,INV_X1,2
FE_DBTC19553_gen_tiles_3_i_tile_n_564502,INV_X1,2
FE_DBTC19552_gen_tiles_3_i_tile_n_564763,INV_X1,2
FE_DBTC19551_gen_tiles_3_i_tile_n_564764,INV_X1,2
FE_DBTC19550_gen_tiles_3_i_tile_n_566201,INV_X1,2
FE_DBTC19549_gen_tiles_3_i_tile_n_566203,INV_X1,2
FE_DBTC19548_gen_tiles_3_i_tile_n_566244,INV_X1,2
FE_DBTC19547_gen_tiles_3_i_tile_n_566246,INV_X1,2
FE_DBTC19546_gen_tiles_3_i_tile_n_566265,INV_X1,2
FE_DBTC19545_gen_tiles_3_i_tile_n_566292,INV_X1,2
FE_DBTC19544_gen_tiles_3_i_tile_n_566362,INV_X1,2
FE_DBTC19543_gen_tiles_3_i_tile_n_566401,INV_X1,2
FE_DBTC19542_gen_tiles_3_i_tile_n_566602,INV_X1,2
FE_DBTC19541_gen_tiles_3_i_tile_n_566736,INV_X1,2
FE_DBTC19540_gen_tiles_3_i_tile_n_567034,INV_X1,2
FE_DBTC19539_gen_tiles_3_i_tile_n_567067,INV_X1,2
FE_DBTC19538_gen_tiles_3_i_tile_n_567135,INV_X1,2
FE_DBTC19537_gen_tiles_3_i_tile_n_567265,INV_X1,2
FE_DBTC19536_gen_tiles_3_i_tile_n_567476,INV_X1,2
FE_DBTC19535_gen_tiles_3_i_tile_n_568132,INV_X1,2
FE_DBTC19534_gen_tiles_3_i_tile_n_569528,INV_X1,2
FE_DBTC19533_gen_tiles_3_i_tile_n_570256,INV_X1,2
FE_DBTC19532_gen_tiles_3_i_tile_n_570281,INV_X1,2
FE_DBTC19531_gen_tiles_3_i_tile_n_570329,INV_X1,2
FE_DBTC19530_gen_tiles_3_i_tile_n_570331,INV_X1,2
FE_DBTC19529_gen_tiles_3_i_tile_n_570347,INV_X1,2
FE_DBTC19528_gen_tiles_3_i_tile_n_570349,INV_X1,2
FE_DBTC19527_gen_tiles_3_i_tile_n_570371,INV_X1,2
FE_DBTC19526_gen_tiles_3_i_tile_n_570498,INV_X1,2
FE_DBTC19525_gen_tiles_3_i_tile_n_570499,INV_X1,2
FE_DBTC19524_gen_tiles_3_i_tile_n_570543,INV_X1,2
FE_DBTC19523_gen_tiles_3_i_tile_n_570544,INV_X1,2
FE_DBTC19522_gen_tiles_3_i_tile_n_571592,INV_X1,2
FE_DBTC19521_gen_tiles_3_i_tile_n_571630,INV_X1,2
FE_DBTC19520_gen_tiles_3_i_tile_n_571635,INV_X1,2
FE_DBTC19519_gen_tiles_3_i_tile_n_573870,INV_X1,2
FE_DBTC19518_gen_tiles_3_i_tile_n_574269,INV_X1,2
FE_DBTC19517_gen_tiles_3_i_tile_n_574271,INV_X1,2
FE_DBTC19516_gen_tiles_3_i_tile_n_574318,INV_X1,2
FE_DBTC19515_gen_tiles_3_i_tile_n_574321,INV_X1,2
FE_DBTC19514_gen_tiles_3_i_tile_n_574405,INV_X1,2
FE_DBTC19513_gen_tiles_3_i_tile_n_574609,INV_X1,2
FE_DBTC19512_gen_tiles_3_i_tile_n_574611,INV_X1,2
FE_DBTC19511_gen_tiles_3_i_tile_n_575020,INV_X1,2
FE_DBTC19510_gen_tiles_3_i_tile_n_575022,INV_X1,2
FE_DBTC19509_gen_tiles_3_i_tile_n_575715,INV_X1,2
FE_DBTC19508_gen_tiles_3_i_tile_n_576736,INV_X1,2
FE_DBTC19507_gen_tiles_3_i_tile_n_576741,INV_X1,2
FE_DBTC19506_gen_tiles_3_i_tile_n_579123,INV_X1,2
FE_DBTC19505_gen_tiles_3_i_tile_n_579455,INV_X1,2
FE_DBTC19504_gen_tiles_3_i_tile_n_579585,INV_X1,2
FE_DBTC19503_gen_tiles_3_i_tile_n_579681,INV_X1,2
FE_DBTC19502_gen_tiles_3_i_tile_n_579744,INV_X1,2
FE_DBTC19501_gen_tiles_3_i_tile_n_583156,INV_X1,2
FE_DBTC19500_gen_tiles_3_i_tile_n_584620,INV_X1,2
FE_DBTC19499_gen_tiles_3_i_tile_n_583027,INV_X1,2
FE_DBTC19498_gen_tiles_3_i_tile_n_583092,INV_X1,2
FE_DBTC19497_gen_tiles_3_i_tile_n_583738,INV_X1,2
FE_DBTC19496_gen_tiles_3_i_tile_n_583878,INV_X1,2
FE_DBTC19495_gen_tiles_3_i_tile_n_584403,INV_X1,2
FE_DBTC19494_gen_tiles_3_i_tile_n_585933,INV_X1,2
FE_DBTC19493_gen_tiles_3_i_tile_n_588605,INV_X1,2
FE_DBTC19492_gen_tiles_3_i_tile_n_588868,INV_X1,2
FE_DBTC19491_gen_tiles_3_i_tile_n_591298,INV_X1,2
FE_DBTC19490_gen_tiles_3_i_tile_n_591866,INV_X1,2
FE_DBTC19489_gen_tiles_3_i_tile_n_592112,INV_X1,2
FE_DBTC19488_gen_tiles_3_i_tile_n_592792,INV_X1,2
FE_DBTC19487_gen_tiles_3_i_tile_n_593252,INV_X1,2
FE_DBTC19486_gen_tiles_3_i_tile_n_594702,INV_X1,2
FE_DBTC19485_gen_tiles_4_i_tile_gen_banks_1_i_tcdm_adapter_state_q_0,INV_X1,2
FE_DBTC19484_gen_tiles_4_i_tile_gen_banks_7_i_tcdm_adapter_state_q_0,INV_X1,2
FE_DBTC19483_gen_tiles_4_i_tile_gen_banks_10_i_tcdm_adapter_state_q_0,INV_X1,2
FE_DBTC19482_gen_tiles_4_i_tile_gen_banks_11_i_tcdm_adapter_sc_q,INV_X1,2
FE_DBTC19481_gen_tiles_4_i_tile_gen_banks_14_i_tcdm_adapter_state_q_0,INV_X1,2
FE_DBTC19480_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_gen_prefetcher_3_i_snitch_icache_l0_ins_data_130,INV_X1,2
FE_DBTC19479_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_gen_prefetcher_3_i_snitch_icache_l0_ins_data_163,INV_X1,2
FE_DBTC19478_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_gen_prefetcher_3_i_snitch_icache_l0_ins_data_194,INV_X1,2
FE_DBTC19477_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_i_lookup_g_sets_0_gen_scm_i_tag_RAddrRegxDP_4,INV_X1,2
FE_DBTC19476_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_i_lookup_g_sets_1_gen_scm_i_tag_RAddrRegxDP_4,INV_X1,2
FE_DBTC19475_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_lookup_addr_10,INV_X1,2
FE_DBTC19474_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_lookup_addr_15,INV_X1,2
FE_DBTC19473_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_lookup_addr_16,INV_X1,2
FE_DBTC19472_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_lookup_addr_23,INV_X1,2
FE_DBTC19471_gen_tiles_4_i_tile_gen_caches_0_i_snitch_icache_prefetch_lookup_req_ready_BAR,INV_X1,2
FE_DBTC19470_gen_tiles_4_i_tile_n_375871,INV_X1,2
FE_DBTC19469_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_data_o_79,INV_X1,2
FE_DBTC19468_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_data_o_87,INV_X1,2
FE_DBTC19467_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_data_o_95,INV_X1,2
FE_DBTC19466_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_i_snitch_i_snitch_lsu_metadata_d_req_id_0,INV_X1,2
FE_DBTC19465_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_i_snitch_i_snitch_lsu_metadata_d_req_id_1,INV_X1,2
FE_DBTC19464_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_i_snitch_ipu_gen_xpulpimg_i_dspu_mul_op_a_31,INV_X1,2
FE_DBTC19463_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_i_snitch_ipu_gen_xpulpimg_i_dspu_simd_op_b_2_7,INV_X1,2
FE_DBTC19462_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_i_snitch_ipu_gen_xpulpimg_i_dspu_simd_op_b_3_7,INV_X1,2
FE_DBTC19461_gen_tiles_4_i_tile_gen_cores_0_gen_mempool_cc_riscv_core_i_spill_register_acc_req_spill_register_flushable_i_gen_spill_reg_b_full_q,INV_X1,2
FE_DBTC19460_gen_tiles_4_i_tile_n_397731,INV_X1,2
FE_DBTC19459_gen_tiles_4_i_tile_gen_cores_1_gen_mempool_cc_riscv_core_data_o_71,INV_X1,2
FE_DBTC19458_gen_tiles_4_i_tile_gen_cores_1_gen_mempool_cc_riscv_core_i_snitch_i_snitch_regfile_we_dec_1_2,INV_X1,2
FE_DBTC19457_gen_tiles_4_i_tile_n_464820,INV_X1,2
FE_DBTC19456_gen_tiles_4_i_tile_n_464859,INV_X1,2
FE_DBTC19455_gen_tiles_4_i_tile_gen_cores_1_gen_mempool_cc_riscv_core_i_snitch_i_snitch_regfile_we_dec_1_26,INV_X1,2
FE_DBTC19454_gen_tiles_4_i_tile_n_464645,INV_X1,2
FE_DBTC19453_gen_tiles_4_i_tile_gen_cores_1_gen_mempool_cc_riscv_core_i_snitch_i_snitch_regfile_we_dec_1_30,INV_X1,2
FE_DBTC19452_gen_tiles_4_i_tile_gen_cores_1_gen_mempool_cc_riscv_core_i_snitch_ipu_gen_xpulpimg_i_dspu_mul_op_a_31,INV_X1,2
FE_DBTC19451_gen_tiles_4_i_tile_gen_cores_1_gen_mempool_cc_riscv_core_i_spill_register_acc_req_spill_register_flushable_i_gen_spill_reg_b_full_q,INV_X1,2
FE_DBTC19450_gen_tiles_4_i_tile_gen_cores_2_gen_mempool_cc_riscv_core_i_snitch_i_snitch_lsu_i_req_id_gen_lzc_sel_nodes_1,INV_X1,2
FE_DBTC19449_gen_tiles_4_i_tile_gen_cores_2_gen_mempool_cc_riscv_core_i_snitch_i_snitch_regfile_we_dec_1_1,INV_X1,2
FE_DBTC19448_gen_tiles_4_i_tile_n_386890,INV_X1,2
