full_name,ref_name,degree
g127192,AOI22_X1,5
g127193,AOI22_X1,5
g127194,AOI22_X1,5
g127195,AOI22_X1,5
g127196,AOI22_X1,5
g127197,AOI22_X1,5
g127198,AOI22_X1,5
g127199,AOI22_X1,5
g127200,AOI22_X1,5
g127201,AOI22_X1,5
g127202,AOI22_X1,5
g127203,AOI22_X1,5
g127204,AOI22_X1,5
g127205,AOI22_X1,5
g127206,AOI22_X1,5
g127207,AOI22_X1,5
g127208,AOI22_X1,5
g127209,AOI22_X1,5
g127210,AOI22_X1,5
g127211,AOI22_X1,5
g127212,AOI22_X1,5
g127213,AOI22_X1,5
g127214,AOI22_X1,5
g127215,AOI22_X1,5
g127216,AOI22_X1,5
g127217,AOI22_X1,5
g127218,AOI22_X1,5
g127219,AOI22_X1,5
g127220,AOI22_X1,5
g127221,AOI22_X1,5
g127222,AOI22_X1,5
g127223,AOI22_X1,5
g127224,AOI22_X1,5
g127225,AOI22_X1,5
g127226,AOI22_X1,5
g127227,AOI22_X1,5
g127228,AOI22_X1,5
g127229,AOI22_X1,5
g127230,AOI22_X1,5
g127231,AOI22_X1,5
g127232,AOI22_X1,5
g127233,AOI22_X1,5
g127234,AOI22_X1,5
g127235,AOI22_X1,5
g127236,AOI22_X1,5
g127237,AOI22_X1,5
g127238,AOI22_X1,5
g127239,AOI22_X1,5
g127240,AOI22_X1,5
g127241,AOI22_X1,5
g127242,AOI22_X1,5
g127243,AOI22_X1,5
g127244,AOI22_X1,5
g127245,AOI22_X1,5
g127246,AOI22_X1,5
g127247,AOI22_X1,5
g127248,AOI22_X1,5
g127249,AOI22_X1,5
g127250,AOI22_X1,5
g127251,AOI22_X1,5
g127252,AOI22_X1,5
g127253,AOI22_X1,5
g127254,AOI22_X1,5
g127255,AOI22_X1,5
g127256,AOI22_X1,5
g127257,AOI22_X1,5
g127258,AOI22_X1,5
g127259,AOI22_X1,5
g127260,AOI22_X1,5
g127261,AOI22_X1,5
g127262,AOI22_X1,5
g127263,AOI22_X1,5
g127264,AOI22_X1,5
g127265,AOI22_X1,5
g127266,AOI22_X1,5
g127267,AOI22_X1,5
g127268,AOI22_X1,5
g127269,AOI22_X1,5
g127270,AOI22_X1,5
g127271,AOI22_X1,5
g127272,AOI22_X1,5
g127273,AOI22_X1,5
g127274,AOI22_X1,5
g127275,AOI22_X1,5
g127276,AOI22_X1,5
g127277,AOI22_X1,5
g127278,AOI22_X1,5
g127279,AOI22_X1,5
g127280,AOI22_X1,5
g127281,AOI22_X1,5
g127282,AOI22_X1,5
g127283,AOI22_X1,5
g127284,AOI22_X1,5
g127285,AOI22_X1,5
g127286,AOI22_X1,5
g127287,AOI22_X1,5
g127288,AOI22_X1,5
g127289,AOI22_X1,5
g127290,AOI22_X1,5
g127291,AOI22_X1,5
g127292,AOI22_X1,5
g127293,AOI22_X1,5
g127294,AOI22_X1,5
g127295,AOI22_X1,5
g127296,AOI22_X1,5
g127297,AOI22_X1,5
g127298,AOI22_X1,5
g127299,AOI22_X1,5
g127300,AOI22_X1,5
g127301,AOI22_X1,5
g127302,AOI22_X1,5
g127303,AOI22_X1,5
g127304,AOI22_X1,5
g127305,AOI22_X1,5
g127306,AOI22_X1,5
g127307,AOI22_X1,5
g127308,AOI22_X1,5
g127309,AOI22_X1,5
g127310,AOI22_X1,5
g127311,AOI22_X1,5
g127312,AOI22_X1,5
g127313,AOI22_X1,5
g127314,AOI22_X1,5
g127315,AOI22_X1,5
g127316,AOI22_X1,5
g127317,AOI22_X1,5
g127318,AOI22_X1,5
g127319,AOI22_X1,5
g127320,AOI22_X1,5
g127321,AOI22_X1,5
g127322,AOI22_X1,5
g127323,AOI22_X1,5
g127324,AOI22_X1,5
g127325,AOI22_X1,5
g127326,AOI22_X1,5
g127327,AOI22_X1,5
g127328,AOI22_X1,5
g127329,AOI22_X1,5
g127330,AOI22_X1,5
g127331,AOI22_X1,5
g127332,AOI22_X1,5
g127333,AOI22_X1,5
g127334,AOI22_X1,5
g127335,AOI22_X1,5
g127336,AOI22_X1,5
g127337,AOI22_X1,5
g127338,AOI22_X1,5
g127339,AOI22_X1,5
g127340,AOI22_X1,5
g127341,AOI22_X1,5
g127342,AOI22_X1,5
g127343,AOI22_X1,5
g127344,AOI22_X1,5
g127345,AOI22_X1,5
g127346,AOI22_X1,5
g127347,AOI22_X1,5
g127348,AOI22_X1,5
g127349,AOI22_X1,5
g127350,AOI22_X1,5
g127351,AOI22_X1,5
g127352,AOI22_X1,5
g127353,AOI22_X1,5
g127354,AOI22_X1,5
g127355,AOI22_X1,5
g127356,AOI22_X1,5
g127357,AOI22_X1,5
g127358,AOI22_X1,5
g127359,AOI22_X1,5
g127360,AOI22_X1,5
g127361,AOI22_X1,5
g127362,AOI22_X1,5
g127363,AOI22_X1,5
g127364,AOI22_X1,5
g127365,AOI22_X1,5
g127366,AOI22_X1,5
g127367,AOI22_X1,5
g127368,AOI22_X1,5
g127369,AOI22_X1,5
g127370,AOI22_X1,5
g127371,AOI22_X1,5
g127372,AOI22_X1,5
g127373,AOI22_X1,5
g127374,AOI22_X1,5
g127375,AOI22_X1,5
g127376,AOI22_X1,5
g127377,AOI22_X1,5
g127378,AOI22_X1,5
g127379,AOI22_X1,5
g127380,AOI22_X1,5
g127381,AOI22_X1,5
g127382,AOI22_X1,5
g127383,AOI22_X1,5
g127384,AOI22_X1,5
g127385,AOI22_X1,5
g127386,AOI22_X1,5
g127387,AOI22_X1,5
g127388,AOI22_X1,5
g127389,AOI22_X1,5
g127390,AOI22_X1,5
g127391,AOI22_X1,5
g127392,AOI22_X1,5
g127393,AOI22_X1,5
g127394,AOI22_X1,5
g127395,AOI22_X1,5
g127396,AOI22_X1,5
g127397,AOI22_X1,5
g127398,AOI22_X1,5
g127399,AOI22_X1,5
g127400,AOI22_X1,5
g127401,AOI22_X1,5
g127402,AOI22_X1,5
g127403,AOI22_X1,5
g127404,AOI22_X1,5
g127405,AOI22_X1,5
g127406,AOI22_X1,5
g127407,AOI22_X1,5
g127408,AOI22_X1,5
g127409,AOI22_X1,5
g127410,AOI22_X1,5
g127411,AOI22_X1,5
g127412,AOI22_X1,5
g127413,AOI22_X1,5
g127414,AOI22_X1,5
g127415,AOI22_X1,5
g127416,AOI22_X1,5
g127417,AOI22_X1,5
g127418,AOI22_X1,5
g127419,AOI22_X1,5
g127420,AOI22_X1,5
g127421,AOI22_X1,5
g127422,AOI22_X1,5
g127423,AOI22_X1,5
g127424,AOI22_X1,5
g127425,AOI22_X1,5
g127426,AOI22_X1,5
g127427,AOI22_X1,5
g127428,AOI22_X1,5
g127429,AOI22_X1,5
g127430,AOI22_X1,5
g127431,AOI22_X1,5
g127432,AOI22_X1,5
g127433,AOI22_X1,5
g127434,AOI22_X1,5
g127435,AOI22_X1,5
g127436,AOI22_X1,5
g127437,AOI22_X1,5
g127438,AOI22_X1,5
g127439,AOI22_X1,5
g127440,AOI22_X1,5
g127441,AOI22_X1,5
g127442,AOI22_X1,5
g127443,AOI22_X1,5
g127444,AOI22_X1,5
g127445,AOI22_X1,5
g127446,AOI22_X1,5
g127447,AOI22_X1,5
g127448,AOI22_X1,5
g127449,AOI22_X1,5
g127450,AOI22_X1,5
g127451,AOI22_X1,5
g127452,AOI22_X1,5
g127453,AOI22_X1,5
g127454,AOI22_X1,5
g127455,AOI22_X1,5
g127456,AOI22_X1,5
g127457,AOI22_X1,5
g127458,AOI22_X1,5
g127459,AOI22_X1,5
g127460,AOI22_X1,5
g127461,AOI22_X1,5
g127462,AOI22_X1,5
g127463,AOI22_X1,5
g127464,AOI22_X1,5
g127465,AOI22_X1,5
g127466,AOI22_X1,5
g127467,AOI22_X1,5
g127468,AOI22_X1,5
g127469,AOI22_X1,5
g127470,AOI22_X1,5
g127471,AOI22_X1,5
g127472,AOI22_X1,5
g127473,AOI22_X1,5
g127474,AOI22_X1,5
g127475,AOI22_X1,5
g127476,AOI22_X1,5
g127477,AOI22_X1,5
g127478,AOI22_X1,5
g127479,AOI22_X1,5
g127480,AOI22_X1,5
g127481,AOI22_X1,5
g127482,AOI22_X1,5
g127483,AOI22_X1,5
g127484,AOI22_X1,5
g127485,AOI22_X1,5
g127486,AOI22_X1,5
g127487,AOI22_X1,5
g127488,AOI22_X1,5
g127489,AOI22_X1,5
g127490,AOI22_X1,5
g127491,AOI22_X1,5
g127492,AOI22_X1,5
g127493,AOI22_X1,5
g127494,AOI22_X1,5
g127495,AOI22_X1,5
g127496,AOI22_X1,5
g127497,AOI22_X1,5
g127498,AOI22_X1,5
g127499,AOI22_X1,5
g127500,AOI22_X1,5
g127501,AOI22_X1,5
g127502,AOI22_X1,5
g127503,AOI22_X1,5
g127504,AOI22_X1,5
g127505,AOI22_X1,5
g127506,AOI22_X1,5
g127507,AOI22_X1,5
g127508,AOI22_X1,5
g127509,AOI22_X1,5
g127510,AOI22_X1,5
g127511,AOI22_X1,5
g127512,AOI22_X1,5
g127513,AOI22_X1,5
g127514,AOI22_X1,5
g127515,AOI22_X1,5
g127516,AOI22_X1,5
g127517,AOI22_X1,5
g127518,AOI22_X1,5
g127519,AOI22_X1,5
g127520,AOI22_X1,5
g127521,AOI22_X1,5
g127522,AOI22_X1,5
g127523,AOI22_X1,5
g127524,AOI22_X1,5
g127525,AOI22_X1,5
g127526,AOI22_X1,5
g127527,AOI22_X1,5
g127528,AOI22_X1,5
g127529,AOI22_X1,5
g127530,AOI22_X1,5
g127531,AOI22_X1,5
g127532,AOI22_X1,5
g127533,AOI22_X1,5
g127534,AOI22_X1,5
g127535,AOI22_X1,5
g127536,AOI22_X1,5
g127537,AOI22_X1,5
g127538,AOI22_X1,5
g127539,AOI22_X1,5
g127540,AOI22_X1,5
g127541,AOI22_X1,5
g127542,AOI22_X1,5
g127543,AOI22_X1,5
g127544,AOI22_X1,5
g127545,AOI22_X1,5
g127546,AOI22_X1,5
g127547,AOI22_X1,5
g127548,AOI22_X1,5
g127549,AOI22_X1,5
g127550,AOI22_X1,5
g127551,AOI22_X1,5
g127552,AOI22_X1,5
g127553,AOI22_X1,5
g127554,AOI22_X1,5
g127555,AOI22_X1,5
g127556,AOI22_X1,5
g127557,AOI22_X1,5
g127558,AOI22_X1,5
g127559,AOI22_X1,5
g127560,AOI22_X1,5
g127561,AOI22_X1,5
g127562,AOI22_X1,5
g127563,AOI22_X1,5
g127564,AOI22_X1,5
g127565,AOI22_X1,5
g127566,AOI22_X1,5
g127567,AOI22_X1,5
g127568,AOI22_X1,5
g127569,AOI22_X1,5
g127570,AOI22_X1,5
g127571,AOI22_X1,5
g127572,AOI22_X1,5
g127573,AOI22_X1,5
g127574,AOI22_X1,5
g127575,AOI22_X1,5
g127576,AOI22_X1,5
g127577,AOI22_X1,5
g127578,AOI22_X1,5
g127579,AOI22_X1,5
g127580,AOI22_X1,5
g127581,AOI22_X1,5
g127582,AOI22_X1,5
g127583,AOI22_X1,5
g127584,AOI22_X1,5
g127585,AOI22_X1,5
g127586,AOI22_X1,5
g127587,AOI22_X1,5
g127588,AOI22_X1,5
g127589,AOI22_X1,5
g127590,AOI22_X1,5
g127591,AOI22_X1,5
g127592,AOI22_X1,5
g127593,AOI22_X1,5
g127594,AOI22_X1,5
g127595,AOI22_X1,5
g127596,AOI22_X1,5
g127597,AOI22_X1,5
g127598,AOI22_X1,5
g127599,AOI22_X1,5
g127600,AOI22_X1,5
g127601,AOI22_X1,5
g127602,AOI22_X1,5
g127603,AOI22_X1,5
g127604,AOI22_X1,5
g127605,AOI22_X1,5
g127606,AOI22_X1,5
g127607,AOI22_X1,5
g127608,AOI22_X1,5
g127609,AOI22_X1,5
g127610,AOI22_X1,5
g127611,AOI22_X1,5
g127612,AOI22_X1,5
g127613,AOI22_X1,5
g127614,AOI22_X1,5
g127615,AOI22_X1,5
g127616,AOI22_X1,5
g127617,AOI22_X1,5
g127618,AOI22_X1,5
g127619,AOI22_X1,5
g127620,AOI22_X1,5
g127621,AOI22_X1,5
g127622,AOI22_X1,5
g127623,AOI22_X1,5
g127624,AOI22_X1,5
g127625,AOI22_X1,5
g127626,AOI22_X1,5
g127627,AOI22_X1,5
g127628,AOI22_X1,5
g127629,AOI22_X1,5
g127630,AOI22_X1,5
g127631,AOI22_X1,5
g127632,AOI22_X1,5
g127633,AOI22_X1,5
g127634,AOI22_X1,5
g127635,AOI22_X1,5
g127636,AOI22_X1,5
g127637,AOI22_X1,5
g127638,AOI22_X1,5
g127639,AOI22_X1,5
g127640,AOI22_X1,5
g127641,AOI22_X1,5
g127642,AOI22_X1,5
g127643,AOI22_X1,5
g127644,AOI22_X1,5
g127645,AOI22_X1,5
g127646,AOI22_X1,5
g127647,AOI22_X1,5
g127648,AOI22_X1,5
g127649,AOI22_X1,5
g127650,AOI22_X1,5
g127651,AOI22_X1,5
g127652,AOI22_X1,5
g127653,AOI22_X1,5
g127654,AOI22_X1,5
g127655,AOI22_X1,5
g127656,AOI22_X1,5
g127657,AOI22_X1,5
g127658,AOI22_X1,5
g127659,AOI22_X1,5
g127660,AOI22_X1,5
g127661,AOI22_X1,5
g127662,AOI22_X1,5
g127663,AOI22_X1,5
g127664,AOI22_X1,5
g127665,AOI22_X1,5
g127666,AOI22_X1,5
g127667,AOI22_X1,5
g127668,AOI22_X1,5
g127669,AOI22_X1,5
g127670,AOI22_X1,5
g127671,AOI22_X1,5
g127672,AOI22_X1,5
g127673,AOI22_X1,5
g127674,AOI22_X1,5
g127675,AOI22_X1,5
g127676,AOI22_X1,5
g127677,AOI22_X1,5
g127678,AOI22_X1,5
g127679,AOI22_X1,5
g127680,AOI22_X1,5
g127681,AOI22_X1,5
g127682,AOI22_X1,5
g127683,AOI22_X1,5
g127684,AOI22_X1,5
g127685,AOI22_X1,5
g127686,AOI22_X1,5
g127687,AOI22_X1,5
g127688,AOI22_X1,5
g127689,AOI22_X1,5
g127690,AOI22_X1,5
g127691,AOI22_X1,5
g127692,AOI22_X1,5
g127693,AOI22_X1,5
g127694,AOI22_X1,5
g127695,AOI22_X1,5
g127696,AOI22_X1,5
g127697,AOI22_X1,5
g127698,AOI22_X1,5
g127699,AOI22_X1,5
g127700,AOI22_X1,5
g127701,AOI22_X1,5
g127702,AOI22_X1,5
g127703,AOI22_X1,5
g127704,AOI22_X1,5
g127705,AOI22_X1,5
g127706,AOI22_X1,5
g127707,AOI22_X1,5
g127708,AOI22_X1,5
g127709,AOI22_X1,5
g127710,AOI22_X1,5
g127711,AOI22_X1,5
g127712,AOI22_X1,5
g127713,AOI22_X1,5
g127714,AOI22_X1,5
g127715,AOI22_X1,5
g127716,AOI22_X1,5
g127717,AOI22_X1,5
g127718,AOI22_X1,5
g127719,AOI22_X1,5
g127720,NOR4_X1,5
g127721,AOI22_X1,5
g127722,AOI22_X1,5
g127723,AOI22_X1,5
g127724,AOI22_X1,5
g127725,AOI22_X1,5
g127726,AOI22_X1,5
g127727,AOI22_X1,5
g127728,AOI22_X1,5
g127729,AOI22_X1,5
g127730,AOI22_X1,5
g127731,AOI22_X1,5
g127732,AOI22_X1,5
g127733,AOI22_X1,5
g127734,AOI22_X1,5
g127735,AOI22_X1,5
g127736,AOI22_X1,5
g127737,AOI22_X1,5
g127738,AOI22_X1,5
g127739,AOI22_X1,5
g127740,AOI22_X1,5
g127741,AOI22_X1,5
g127742,AOI22_X1,5
g127743,AOI22_X1,5
g127744,AOI22_X1,5
g127745,AOI22_X1,5
g127746,AOI22_X1,5
g127747,AOI22_X1,5
g127748,AOI22_X1,5
g127749,AOI22_X1,5
g127750,AOI22_X1,5
g127751,AOI22_X1,5
g127752,AOI22_X1,5
g127753,AOI22_X1,5
g127754,AOI22_X1,5
g127755,AOI22_X1,5
g127756,AOI22_X1,5
g127757,AOI22_X1,5
g127758,AOI22_X1,5
g127759,AOI22_X1,5
g127760,AOI22_X1,5
g127761,AOI22_X1,5
g127762,AOI22_X1,5
g127763,AOI22_X1,5
g127764,AOI22_X1,5
g127765,AOI22_X1,5
g127766,AOI22_X1,5
g127767,AOI22_X1,5
g127768,AOI22_X1,5
g127769,AOI22_X1,5
g127770,AOI22_X1,5
g127771,AOI22_X1,5
g127772,AOI22_X1,5
g127773,AOI22_X1,5
g127774,AOI22_X1,5
g127775,AOI22_X1,5
g127776,AOI22_X1,5
g127777,AOI22_X1,5
g127778,AOI22_X1,5
g127779,AOI22_X1,5
g127780,AOI22_X1,5
g127781,AOI22_X1,5
g127782,AOI22_X1,5
g127783,AOI22_X1,5
g127784,AOI22_X1,5
g127785,AOI22_X1,5
g127786,AOI22_X1,5
g127787,AOI22_X1,5
g127788,AOI22_X1,5
g127789,AOI22_X1,5
g127790,AOI22_X1,5
g127791,AOI22_X1,5
g127792,AOI22_X1,5
g127793,AOI22_X1,5
g127794,AOI22_X1,5
g127795,AOI22_X1,5
g127796,AOI22_X1,5
g127797,AOI22_X1,5
g127798,AOI22_X1,5
g127799,AOI22_X1,5
g127800,AOI22_X1,5
g127801,AOI22_X1,5
g127802,AOI22_X1,5
g127803,AOI22_X1,5
g127804,AOI22_X1,5
g127805,AOI22_X1,5
g127806,AOI22_X1,5
g127807,AOI22_X1,5
g127808,AOI22_X1,5
g127809,AOI22_X1,5
g127810,AOI22_X1,5
g127811,AOI22_X1,5
g127812,AOI22_X1,5
g127813,AOI22_X1,5
g127814,AOI22_X1,5
g127815,AOI22_X1,5
g127816,AOI22_X1,5
g127817,AOI22_X1,5
g127818,AOI22_X1,5
g127819,AOI22_X1,5
g127820,AOI22_X1,5
g127821,AOI22_X1,5
g127822,AOI22_X1,5
g127823,AOI22_X1,5
g127824,AOI22_X1,5
g127825,AOI22_X1,5
g127826,AOI22_X1,5
g127827,AOI22_X1,5
g127828,AOI22_X1,5
g127829,AOI22_X1,5
g127830,AOI22_X1,5
g127831,AOI22_X1,5
g127832,AOI22_X1,5
g127833,AOI22_X1,5
g127834,AOI22_X1,5
g127835,AOI22_X1,5
g127836,AOI22_X1,5
g127837,AOI22_X1,5
g127838,AOI22_X1,5
g127839,AOI22_X1,5
g127840,AOI22_X1,5
g127841,AOI22_X1,5
g127842,AOI22_X1,5
g127843,AOI22_X1,5
g127844,AOI22_X1,5
g127845,AOI22_X1,5
g127846,AOI22_X1,5
g127847,AOI22_X1,5
g127848,AOI22_X1,5
g127849,AOI22_X1,5
g127850,AOI22_X1,5
g127851,AOI22_X1,5
g127852,AOI22_X1,5
g127853,AOI22_X1,5
g127854,AOI22_X1,5
g127855,AOI22_X1,5
g127856,AOI22_X1,5
g127857,AOI22_X1,5
g127858,AOI22_X1,5
g127859,AOI22_X1,5
g127860,AOI22_X1,5
g127861,AOI22_X1,5
g127862,AOI22_X1,5
g127863,AOI22_X1,5
g127864,AOI22_X1,5
g127865,AOI22_X1,5
g127866,AOI22_X1,5
g127867,AOI22_X1,5
g127868,AOI22_X1,5
g127869,AOI22_X1,5
g127870,AOI22_X1,5
g127871,AOI22_X1,5
g127872,AOI22_X1,5
g127873,AOI22_X1,5
g127874,AOI22_X1,5
g127875,AOI22_X1,5
g127876,AOI22_X1,5
g127877,AOI22_X1,5
g127878,AOI22_X1,5
g127879,AOI22_X1,5
g127880,AOI22_X1,5
g127881,AOI22_X1,5
g127882,AOI22_X1,5
g127883,AOI22_X1,5
g127884,AOI22_X1,5
g127885,AOI22_X1,5
g127886,AOI22_X1,5
g127887,AOI22_X1,5
g127888,AOI22_X1,5
g127889,AOI22_X1,5
g127890,AOI22_X1,5
g127891,AOI22_X1,5
g127892,AOI22_X1,5
g127893,AOI22_X1,5
g127894,AOI22_X1,5
g127895,AOI22_X1,5
g127896,AOI22_X1,5
g127897,AOI22_X1,5
g127898,AOI22_X1,5
g127899,AOI22_X1,5
g127900,AOI22_X1,5
g127901,AOI22_X1,5
g127902,AOI22_X1,5
g127903,AOI22_X1,5
g127904,AOI22_X1,5
g127905,AOI22_X1,5
g127906,AOI22_X1,5
g127907,AOI22_X1,5
g127908,AOI22_X1,5
g127909,AOI22_X1,5
g127910,AOI22_X1,5
g127911,AOI22_X1,5
g127912,AOI22_X1,5
g127913,AOI22_X1,5
g127914,AOI22_X1,5
g127915,AOI22_X1,5
g127916,AOI22_X1,5
g127917,AOI22_X1,5
g127918,AOI22_X1,5
g127919,AOI22_X1,5
g127920,AOI22_X1,5
g127921,AOI22_X1,5
g127922,AOI22_X1,5
g127923,AOI22_X1,5
g127924,AOI22_X1,5
g127925,AOI22_X1,5
g127926,AOI22_X1,5
g127927,AOI22_X1,5
g127928,AOI22_X1,5
g127929,AOI22_X1,5
g127930,AOI22_X1,5
g127931,AOI22_X1,5
g127932,AOI22_X1,5
g127933,AOI22_X1,5
g127934,AOI22_X1,5
g127935,AOI22_X1,5
g127936,AOI22_X1,5
g127937,AOI22_X1,5
g127938,AOI22_X1,5
g127939,AOI22_X1,5
g127940,AOI22_X1,5
g127941,AOI22_X1,5
g127942,AOI22_X1,5
g127943,AOI22_X1,5
g127944,AOI22_X1,5
g127945,AOI22_X1,5
g127946,AOI22_X1,5
g127947,AOI22_X1,5
g127948,AOI22_X1,5
g127949,AOI22_X1,5
g127950,AOI22_X1,5
g127951,AOI22_X1,5
g127952,AOI22_X1,5
g127953,AOI22_X1,5
g127954,AOI22_X1,5
g127955,AOI22_X1,5
g127956,AOI22_X1,5
g127957,AOI22_X1,5
g127958,AOI22_X1,5
g127959,AOI22_X1,5
g127960,AOI22_X1,5
g127961,AOI22_X1,5
g127962,AOI22_X1,5
g127963,AOI22_X1,5
g127964,AOI22_X1,5
g127965,AOI22_X1,5
g127966,AOI22_X1,5
g127967,AOI22_X1,5
g127968,AOI22_X1,5
g127969,AOI22_X1,5
g127970,AOI22_X1,5
g127971,AOI22_X1,5
g127972,AOI22_X1,5
g127973,AOI22_X1,5
g127974,AOI22_X1,5
g127975,AOI22_X1,5
g127976,AOI22_X1,5
g127977,AOI22_X1,5
g127978,AOI22_X1,5
g127979,AOI22_X1,5
g127980,AOI22_X1,5
g127981,AOI22_X1,5
g127982,AOI22_X1,5
g127983,AOI22_X1,5
g127984,AOI22_X1,5
g127985,AOI22_X1,5
g127986,AOI22_X1,5
g127987,AOI22_X1,5
g127988,AOI22_X1,5
g127989,AOI22_X1,5
g127990,AOI22_X1,5
g127991,AOI22_X1,5
g127992,AOI22_X1,5
g127993,AOI22_X1,5
g127994,AOI22_X1,5
g127995,AOI22_X1,5
g127996,AOI22_X1,5
g127997,AOI22_X1,5
g127998,AOI22_X1,5
g127999,AOI22_X1,5
g128000,AOI22_X1,5
g128001,AOI22_X1,5
g128002,AOI22_X1,5
g128003,AOI22_X1,5
g128004,AOI22_X1,5
g128005,AOI22_X1,5
g128006,AOI22_X1,5
g128007,AOI22_X1,5
g128008,AOI22_X1,5
g128009,AOI22_X1,5
g128010,AOI22_X1,5
g128011,AOI22_X1,5
g128012,AOI22_X1,5
g128013,AOI22_X1,5
g128014,AOI22_X1,5
g128015,AOI22_X1,5
g128016,AOI22_X1,5
g128017,AOI22_X1,5
g128018,AOI22_X1,5
g128019,AOI22_X1,5
g128020,AOI22_X1,5
g128021,AOI22_X1,5
g128022,AOI22_X1,5
g128023,AOI22_X1,5
g128024,AOI22_X1,5
g128025,AOI22_X1,5
g128026,AOI22_X1,5
g128027,AOI22_X1,5
g128028,AOI22_X1,5
g128029,AOI22_X1,5
g128030,AOI22_X1,5
g128031,AOI22_X1,5
g128032,AOI22_X1,5
g128033,AOI22_X1,5
g128034,AOI22_X1,5
g128035,AOI22_X1,5
g128036,AOI22_X1,5
g128037,AOI22_X1,5
g128038,AOI22_X1,5
g128039,AOI22_X1,5
g128040,AOI22_X1,5
g128041,AOI22_X1,5
g128042,AOI22_X1,5
g128043,OAI21_X1,4
g128044,AOI22_X1,5
g128045,AOI22_X1,5
g128046,AOI22_X1,5
g128047,AOI22_X1,5
g128048,AOI22_X1,5
g128049,AOI22_X1,5
g128050,AOI22_X1,5
g128051,AOI22_X1,5
g128052,AOI22_X1,5
g128053,AOI22_X1,5
g128054,AOI22_X1,5
g128055,AOI22_X1,5
g128056,AOI22_X1,5
g128057,AOI22_X1,5
g128058,OAI21_X1,4
g128059,AOI22_X1,5
g128060,AOI22_X1,5
g128061,AOI22_X1,5
g128062,AOI22_X1,5
g128063,AOI22_X1,5
g128064,AOI22_X1,5
g128065,AOI22_X1,5
g128066,AOI22_X1,5
g128067,AOI22_X1,5
g128068,AOI22_X1,5
g128069,AOI22_X1,5
g128070,AOI22_X1,5
g128071,OAI21_X1,4
g128072,AOI22_X1,5
g128073,AOI22_X1,5
g128074,AOI22_X1,5
g128075,AOI22_X1,5
g128076,AOI22_X1,5
g128077,AOI22_X1,5
g128078,AOI22_X1,5
g128079,AOI22_X1,5
g128080,AOI22_X1,5
g128081,AOI22_X1,5
g128082,AOI22_X1,5
g128083,AOI22_X1,5
g128084,OAI21_X1,4
g128085,AOI22_X1,5
g128086,AOI22_X1,5
g128087,AOI22_X1,5
g128088,AOI22_X1,5
g128089,AOI22_X1,5
g128090,AOI22_X1,5
g128091,AOI22_X1,5
g128092,AOI22_X1,5
g128093,AOI22_X1,5
g128094,AOI22_X1,5
g128095,AOI22_X1,5
g128096,AOI22_X1,5
g128097,AOI22_X1,5
g128098,AOI22_X1,5
g128099,AOI22_X1,5
g128100,AOI22_X1,5
g128101,AOI22_X1,5
g128102,AOI22_X1,5
g128103,AOI22_X1,5
g128104,AOI22_X1,5
g128105,OAI21_X1,4
g128106,AOI22_X1,5
g128107,AOI22_X1,5
g128108,AOI22_X1,5
g128109,AOI22_X1,5
g128110,AOI22_X1,5
g128111,AOI22_X1,5
g128112,AOI22_X1,5
g128113,OAI21_X1,4
g128114,AOI22_X1,5
g128115,AOI22_X1,5
g128116,AOI22_X1,5
g128117,AOI22_X1,5
g128118,AOI22_X1,5
g128119,AOI22_X1,5
g128120,AOI22_X1,5
g128121,AOI22_X1,5
g128122,AOI22_X1,5
g128123,AOI22_X1,5
g128124,AOI22_X1,5
g128125,AOI22_X1,5
g128126,AOI22_X1,5
g128127,AOI22_X1,5
g128128,AOI22_X1,5
g128129,AOI22_X1,5
g128130,AOI22_X1,5
g128131,AOI22_X1,5
g128132,AOI22_X1,5
g128133,AOI22_X1,5
g128134,AOI22_X1,5
g128135,AOI22_X1,5
g128136,AOI22_X1,5
g128137,AOI22_X1,5
g128138,AOI22_X1,5
g128139,OAI21_X1,4
g128140,AOI22_X1,5
g128141,AOI22_X1,5
g128142,AOI22_X1,5
g128143,AOI22_X1,5
g128144,AOI22_X1,5
g128145,AOI22_X1,5
g128146,AOI22_X1,5
g128147,AOI22_X1,5
g128148,AOI22_X1,5
g128149,AOI22_X1,5
g128150,AOI22_X1,5
g128151,AOI22_X1,5
g128152,AOI22_X1,5
g128153,AOI22_X1,5
g128154,AOI22_X1,5
g128155,AOI22_X1,5
g128156,AOI22_X1,5
g128157,AOI22_X1,5
g128158,AOI22_X1,5
g128159,AOI22_X1,5
g128160,AOI22_X1,5
g128161,AOI22_X1,5
g128162,AOI22_X1,5
g128163,AOI22_X1,5
g128164,AOI22_X1,5
g128165,AOI22_X1,5
g128166,AOI22_X1,5
g128167,AOI22_X1,5
g128168,AOI22_X1,5
g128169,AOI22_X1,5
g128170,AOI22_X1,5
g128171,OAI33_X1,7
g128172,AOI22_X1,5
g128173,AOI22_X1,5
g128174,AOI22_X1,5
g128175,AOI22_X1,5
g128176,AOI22_X1,5
g128177,AOI22_X1,5
g128178,AOI22_X1,5
g128179,AOI22_X1,5
g128180,AOI22_X1,5
g128181,AOI22_X1,5
g128182,AOI22_X1,5
g128183,AOI22_X1,5
g128184,AOI22_X1,5
g128185,AOI22_X1,5
g128186,AOI22_X1,5
g128187,AOI22_X1,5
g128188,AOI22_X1,5
g128189,AOI22_X1,5
g128190,AOI22_X1,5
